0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.0,1.0,0.0,0.0,0.0,0.3411140906874695,5.24127357395294e-05,0.428341407024111,0.45399387283747206,0.41987698388656647,0.14738567069235256,0.4003513963016601,0.39147741866018243,0.41776970854801854,0.335360530406566,0.30103008751692184,0.7479695363367809
1.0,0.0,1.0,0.0,1.0,0.34809916571861965,0.00021785654338947013,0.10294415741142307,0.1939368891560658,0.0632550709742476,0.0632550709742476,0.0632550709742476,0.0632550709742476,0.0632550709742476,0.0632550709742476,0.0632550709742476,-1.3411923294408608
1.0,0.0,0.0,0.0,0.0,0.08859499431171786,0.0009424999394863602,0.4404943223501643,0.14739761092150172,0.24281594878054855,0.4446799188266765,0.42585324232081917,0.3656981790921107,0.4205342675905816,0.36224841899217025,0.3527535429333454,-0.6630872847015785
1.0,0.0,1.0,0.0,1.0,0.36217589526768884,0.00010289778665704745,0.4365676102661833,0.46000489837674446,0.4282861227626814,0.4205525700576991,0.400681884186139,0.3918370416557277,0.14933764277147643,0.34382697468934303,0.31147791875121145,0.8460288442770204
1.0,1.0,1.0,0.0,1.0,0.7218795709410043,0.9899422600402077,0.44331358436104384,0.46391087015615085,0.4288470515312447,0.4316255609900298,0.22620169070212473,0.2651315660429171,0.4219068245623692,0.31863021790496193,0.3364820521963561,1.3662417830108327
0.0,0.0,0.0,0.0,0.0,0.6662471116952494,0.9974594636087721,0.43105840169899884,0.4495777529846439,0.42568701457894126,0.41955871503903025,0.40145397513086517,0.3954832077770148,0.42558485953010206,0.3018225589999627,0.3334845193304523,0.45379161251606304
0.0,0.0,0.0,0.0,0.0,0.0870568363864317,9.22224090684086e-05,0.022059942928355968,0.1800297062015382,0.1833077615717004,0.14752953414634884,0.39888389208478664,0.22995316191315474,0.1448188614570867,0.34071660406297594,0.33241712556110864,-0.860867922750536
1.0,1.0,0.0,1.0,1.0,0.6769962928092268,0.993138177410609,0.4372539758224109,0.44279825298267667,0.41852699348433137,0.4171525673965563,0.40008621885050477,0.3828027763442632,0.42271386812477846,0.35207031777250725,0.3404406123673417,0.3175057947008148
1.0,0.0,0.0,0.0,1.0,0.1817062094021799,0.9981222122325707,0.42588932054205625,0.45275689002598685,0.4193096742304301,0.4176048024309961,0.21714694325434286,0.2256575815522152,0.41808292994121354,0.2985763385922012,0.30103343880257133,1.374551893853226
1.0,0.0,0.0,0.0,0.0,0.23776308304891922,5.4643294188970715e-05,0.11386027696614039,0.45306879107741344,0.07136418955809384,0.07136418955809384,0.07136418955809384,0.07136418955809384,0.07136418955809384,0.07136418955809384,0.07136418955809384,-1.495760391109374
1.0,1.0,0.0,1.0,0.0,0.5407710929438845,0.9981598621126194,0.42603710471473016,0.4533913266713414,0.4188922622948336,0.417899733131282,0.39920543000109276,0.3917747250029488,0.41834732530749347,0.29947813318517347,0.3008187359362496,0.8659731102987638
1.0,0.0,1.0,0.0,0.0,0.11507136208501395,0.00036112090072711083,0.12160085640247756,0.1717317280319592,0.4314879838316478,0.16242537794823075,0.4113075557654802,0.268428779361574,0.4208401345402384,0.3405031417675676,0.327255151855532,0.5435408096139093
0.0,0.0,1.0,0.0,1.0,0.02111774744027304,9.516111096854764e-05,0.022891049497239132,0.14966043606085444,0.06205652467029031,0.06205652467029031,0.06205652467029031,0.06205652467029031,0.06205652467029031,0.06205652467029031,0.06205652467029031,-1.327896152093032
1.0,0.0,0.0,0.0,1.0,0.07032138794084186,0.0003885745364549029,0.0429530752424065,0.1778697628574791,0.4248477763057459,0.1596523431104618,0.2223600790599214,0.2563589431638333,0.4131519842666707,0.31414753556391783,0.3192958032768287,1.5407541107010891
1.0,0.0,0.0,0.0,0.0,0.3227838153403988,8.261889429131289e-05,0.02269951822538368,0.1512219968374582,0.06185327492880589,0.06185327492880589,0.06185327492880589,0.06185327492880589,0.06185327492880589,0.06185327492880589,0.06185327492880589,-1.4608579255713225
0.0,0.0,1.0,1.0,0.0,0.44633847751891975,0.0005305089479743585,0.1242953869866784,0.161567951270383,0.07560929518748426,0.07560929518748426,0.07560929518748426,0.07560929518748426,0.07560929518748426,0.07560929518748426,0.07560929518748426,-1.5223527458050319
1.0,1.0,1.0,1.0,1.0,0.26578498293515357,0.9825186900698846,0.031137116663760248,0.207730223061921,0.41566574779032117,0.4125607114728275,0.243218598807336,0.2613886157227975,0.4141536099727226,0.3399259634527873,0.3283447896398839,1.3695658273477898
1.0,0.0,1.0,1.0,1.0,0.03722897008632804,0.00010443417797059079,0.02282675945845397,0.14737190063964922,0.06522403376072318,0.06522403376072318,0.06522403376072318,0.06522403376072318,0.06522403376072318,0.06522403376072318,0.06522403376072318,-1.3245721077560746
1.0,1.0,1.0,0.0,1.0,0.3887043843528485,0.9974417595224221,0.43156269451747026,0.4490628198936596,0.4249825076599873,0.4201287899878032,0.4012664535094685,0.39530615877848674,0.42547808221540434,0.33703862155133923,0.3078437521270286,0.726363248146559
0.0,0.0,1.0,1.0,0.0,0.46662659013341606,0.0005560355291530409,0.44392357137881966,0.4472572064926533,0.20292010957427697,0.42039679805342317,0.38657264499295274,0.3664337413204661,0.4089276790745643,0.33305304972172267,0.3072317247400588,-0.33068285100585193
1.0,0.0,1.0,1.0,0.0,0.26578498293515357,0.012081135587961526,0.03796928327645051,0.02953166477057262,0.12657849829351536,0.12657849829351536,0.12657849829351536,0.12657849829351536,0.12657849829351536,0.12657849829351536,0.12657849829351536,-1.499084435446331
0.0,0.0,1.0,0.0,1.0,0.013988683312376503,0.9943521921764242,0.10420221843003413,0.4548068534871975,0.411860434065311,0.15416517733603913,0.2255980800311196,0.3798556827773496,0.15183877757560751,0.28817094911034136,0.30250702061035817,1.4543289579402001
1.0,1.0,1.0,1.0,1.0,0.6328924914675768,0.008859499431171786,0.026578498293515357,0.3877986348122867,0.09041321306679669,0.09041321306679669,0.09041321306679669,0.09041321306679669,0.09041321306679669,0.09041321306679669,0.09041321306679669,-1.3561505289571687
1.0,0.0,1.0,1.0,1.0,0.3227838153403988,0.00010717136408675548,0.023668040519576355,0.4581627856359036,0.19058207147539633,0.1480773427494079,0.4011149832549767,0.2324660181827861,0.14868555269491826,0.30035940199300554,0.31038927168523406,0.6548962949019775
1.0,1.0,1.0,1.0,1.0,0.04083177364306947,0.00010635653578837678,0.023409216261160572,0.45765213782522846,0.42403809161696454,0.419527717507503,0.40150550497204995,0.23139193919771844,0.14834258111859547,0.30058680841604224,0.3095623857550076,1.2764925859129865
0.0,0.0,1.0,1.0,0.0,0.362864998103906,0.0003764659814945518,0.04506313993174062,0.17684428863152785,0.066045300846922,0.066045300846922,0.066045300846922,0.066045300846922,0.066045300846922,0.066045300846922,0.066045300846922,-1.4591959034028439
1.0,0.0,0.0,0.0,0.0,0.19389931740614336,0.00022658566320132444,0.44155044352872713,0.45114671318982336,0.20536915058307384,0.42678094559077273,0.41180826426133593,0.3868855364276962,0.4249249492812866,0.30058713480406923,0.31503336273344323,-0.6597632403646212
1.0,1.0,1.0,1.0,1.0,0.047203853811149034,0.00011456249264446275,0.025118363732640356,0.1502388832607135,0.18923466512195886,0.4222077551552506,0.22024162271175923,0.23592031883820253,0.15039501618027554,0.30210482771364655,0.311808200469352,0.703094937787858
1.0,1.0,0.0,0.0,0.0,0.545003617432881,0.9981598621126194,0.4266000541519131,0.4548939453231423,0.1914245954082952,0.4190009050968265,0.40061604474220974,0.3924283867931177,0.41890420940311507,0.33681334883971475,0.33672651271877474,-0.6680733512070144
1.0,0.0,0.0,1.0,1.0,0.37654708772456214,0.9979717817208154,0.42738067123180334,0.4506368700801127,0.4204426681276762,0.1459067881095745,0.3995474002326158,0.39212206985346715,0.4194835884172355,0.3375287521778563,0.3349379335635021,0.44880554601062694
0.0,1.0,0.0,1.0,1.0,0.5267076949144337,5.313574229011467e-05,0.4276147535916183,0.1927484228937525,0.07258591870419068,0.07258591870419068,0.07258591870419068,0.07258591870419068,0.07258591870419068,0.07258591870419068,0.07258591870419068,-1.2780354870386728
1.0,0.0,0.0,0.0,0.0,0.6728012169929944,0.9973964006487062,0.433149888036728,0.4521532722756981,0.1851148520396336,0.4219545721475186,0.40234178551805727,0.3957210862614073,0.42741919293314595,0.3392433995296115,0.33447476962961326,-0.648129085185271
1.0,0.0,0.0,0.0,1.0,0.41128449123618904,0.9971869156434296,0.4331291889905666,0.17908395038400823,0.424951656132569,0.147427105247935,0.39853259118872914,0.3923236615914291,0.42485243249373583,0.340323391932823,0.33110031843922205,0.4936801445595503
1.0,1.0,1.0,0.0,1.0,0.7552616609783845,0.9980102574063283,0.1104159415978085,0.1717276042351968,0.42000226595492957,0.1472367600861574,0.21659141395657613,0.2267259885373183,0.14791122043908697,0.2991302990031183,0.302053602545306,1.7618030591087472
1.0,1.0,1.0,1.0,1.0,0.10684977916081108,6.917880867651056e-05,0.43085100382148056,0.17983067566079786,0.42384432202648203,0.4209331495547254,0.21830885104259976,0.3970784316628786,0.14820117433087837,0.33979372208215447,0.30913176884814364,0.9457501743857384
0.0,1.0,0.0,0.0,0.0,0.23969755282840752,0.0001358818931161317,0.43845389916525046,0.18927058289480322,0.06678456090131747,0.06678456090131747,0.06678456090131747,0.06678456090131747,0.06678456090131747,0.06678456090131747,0.06678456090131747,-1.4641819699082799
1.0,1.0,1.0,0.0,1.0,0.024929656358283616,0.0001422831814428017,0.02941350238797931,0.14716598386929367,0.4171155656944605,0.41921011291505855,0.22493248002615182,0.23878546657020178,0.15268982419653016,0.2955613463292644,0.3112199259456418,1.5224718668478239
0.0,0.0,1.0,0.0,0.0,0.26578498293515357,0.01476583238528631,0.053156996587030714,0.4082231228668942,0.18082642613359337,0.18082642613359337,0.053156996587030714,0.37763083048919227,0.48622264605500903,0.3761274987810824,0.32368356899073625,0.20615030941274656
0.0,0.0,1.0,0.0,1.0,0.3579351535836177,6.412182941740737e-05,0.4261671352430391,0.4510693819538118,0.41998611966853355,0.14549522880824683,0.21681203550331196,0.22602670705669684,0.41946212562380675,0.33669428791814915,0.33360369358435704,0.8609870437933281
0.0,1.0,1.0,0.0,0.0,0.6328924914675768,0.006040567793980763,0.47960513841486535,0.055034129692832764,0.2393538628606888,0.2041115614334471,0.34809916571861965,0.4088594994311718,0.4543627627088198,0.33092089224768406,0.4023494636762555,-1.0170980065875275
0.0,0.0,0.0,0.0,0.0,0.026578498293515357,0.990339276091252,0.44392421002322285,0.19299445197687284,0.4282088752403901,0.4282577745335937,0.4095627087429018,0.38121674189878524,0.42199957253068615,0.3442317179690406,0.32588782762848334,0.18121997688556707
1.0,1.0,1.0,0.0,0.0,0.4188214126725033,0.0001358124593434612,0.4381533824420392,0.18640421693790402,0.19440107413624333,0.1443135991996565,0.22360107296616027,0.38643337623167373,0.1512042206769765,0.30120550950755726,0.33232335381545425,0.1380074005051227
0.0,1.0,0.0,0.0,0.0,0.2691031475161168,0.00011520805502173974,0.11318163155328595,0.15132915091862867,0.18970959795095668,0.4228086698005882,0.22073722322317946,0.3892359779394987,0.15154057125455403,0.34063497634589057,0.3324744851029245,-0.9572652085222967
0.0,0.0,0.0,0.0,0.0,0.45733567348671067,5.707214578809396e-05,0.4246473671379815,0.15286959839575626,0.07089342928785361,0.07089342928785361,0.07089342928785361,0.07089342928785361,0.07089342928785361,0.07089342928785361,0.07089342928785361,-1.477478147256109
0.0,1.0,1.0,1.0,0.0,0.11925184120711335,0.00025074054993882414,0.039737562626560315,0.16378845042471293,0.05835714052055959,0.05835714052055959,0.05835714052055959,0.05835714052055959,0.05835714052055959,0.05835714052055959,0.05835714052055959,-1.5123806127941604
1.0,0.0,1.0,0.0,0.0,0.06644624573378839,0.00163058271739358,0.04119609059882098,0.5107857039850021,0.2593388412553067,0.47911948582182384,0.42385036824142264,0.35091368031854375,0.1801014909286869,0.3219764359886718,0.42303438250537223,-0.5899583092885189
1.0,1.0,1.0,0.0,1.0,0.05916612340376577,0.9982004533895469,0.027005892007334106,0.15030594921481616,0.41938122168843506,0.14700996916083808,0.40075864303449693,0.2267407096244463,0.4187814946390572,0.3006526823605399,0.30179440402093516,1.3712278495162684
1.0,0.0,1.0,1.0,0.0,0.2504783328162168,0.00011802175085930442,0.43341226757028317,0.1872550427716621,0.1864354942254656,0.1433284717219552,0.4001954301345112,0.3868421019684044,0.42320117433087845,0.3044977242103396,0.31261635122556625,-0.461982602315664
1.0,1.0,1.0,1.0,0.0,0.36578935853679884,0.0001098739077863388,0.1135612965371564,0.1804647647620096,0.1914235991039076,0.1471230278488051,0.22293395579110498,0.39057224965015913,0.42473587894339127,0.3432926313685699,0.3335360678740924,-0.29744240763627927
0.0,0.0,1.0,0.0,1.0,0.2138705204778157,8.251629398793963e-05,0.02265712883560705,0.1839210746548286,0.061656915325857306,0.061656915325857306,0.061656915325857306,0.061656915325857306,0.061656915325857306,0.061656915325857306,0.061656915325857306,-1.3062898639028098
0.0,1.0,1.0,1.0,0.0,0.44328431807100754,7.074394009453116e-05,0.43049689746633507,0.18810058495553814,0.4228027403557533,0.4203765243598188,0.40269830292835196,0.3970070155479712,0.42359263937640773,0.33948524657369883,0.3346270706734371,0.17124784387469535
0.0,1.0,0.0,0.0,1.0,0.02140563001193152,7.474268361506006e-05,0.02178084912321996,0.18352047460802176,0.42253435770414216,0.14563370838128448,0.21656705409211363,0.22523330446742396,0.1473926291457432,0.3014909892091295,0.30674307389042726,1.6288412856304566
1.0,1.0,0.0,0.0,1.0,0.12336992511843513,5.8414281963770014e-05,0.1122610393994862,0.1712670961695559,0.4202009517610218,0.41918966373714595,0.2173329232478768,0.22701483892760743,0.1496183965325907,0.3014124150159191,0.3020123180243735,1.52745793335326
1.0,0.0,0.0,0.0,0.0,0.30975205781971493,0.990339276091252,0.4406007563515425,0.45366599051237466,0.4240043430241731,0.4251927494329833,0.4067271947956224,0.2546354280823705,0.4152608746931645,0.31478177681249353,0.32523953821354923,1.0155551054618408
1.0,0.0,1.0,1.0,0.0,0.08373807648551676,7.872777930543649e-05,0.11196048085101878,0.18739677219559087,0.18802389941994632,0.42190230282480834,0.4050128411269598,0.3976446691457389,0.4279279364650978,0.34000314572209633,0.33646658365021553,-0.6880176172287581
0.0,0.0,0.0,0.0,0.0,0.43561698246439917,0.9940307722189851,0.4324283770189287,0.18841572723825284,0.06619621775863033,0.06619621775863033,0.06619621775863033,0.06619621775863033,0.06619621775863033,0.06619621775863033,0.06619621775863033,-1.4924363467724167
0.0,0.0,1.0,0.0,0.0,0.37075249985030834,5.686456631047359e-05,0.42405062214776057,0.1693778149625163,0.18987918837811393,0.41656601742723776,0.39887096000826194,0.3899196649885114,0.41810435688727643,0.3355377106232028,0.33437131988136387,-0.6281848191635273
1.0,0.0,0.0,1.0,0.0,0.5684688178715482,0.9930734432352374,0.44330853323388975,0.1912944777622328,0.4279079659510875,0.15358267180251697,0.41189643802792797,0.38784299855118964,0.4238768431149479,0.35429033962548995,0.34115021391907313,0.2925754621736353
0.0,1.0,0.0,0.0,0.0,0.3110843934222774,0.00019093748774077124,0.09600436426145514,0.19001274225316114,0.06461837591543518,0.06461837591543518,0.06461837591543518,0.06461837591543518,0.06461837591543518,0.06461837591543518,0.06461837591543518,-1.477478147256109
1.0,0.0,1.0,0.0,0.0,0.2771465780492186,0.000159439101940704,0.43387199432276313,0.46357736373696884,0.4169272401793482,0.41616968912691343,0.39487091406886626,0.23977693339684397,0.4245637702548965,0.3481149836771034,0.3091842055365946,0.7080810042932936
1.0,1.0,1.0,1.0,1.0,0.21752065744566193,0.00010874999301765694,0.11401389912348744,0.15209073790749678,0.42490980173584353,0.42061844174035196,0.22245114985610262,0.23377154081030302,0.4238376111676293,0.34216564395480026,0.3123686189616948,1.0039209502824906
0.0,1.0,1.0,1.0,0.0,0.18630217904961932,0.00012620369560073768,0.02639564303892363,0.4601959757203957,0.1898733791874976,0.143007054857238,0.2266255382122084,0.24095245214797095,0.42504619731947696,0.30192172580562127,0.3128958820811661,-0.1927350110221254
1.0,1.0,0.0,1.0,1.0,0.6590185935722411,0.9967938208861796,0.434489333942339,0.4580923713816205,0.4244655501001772,0.42501059394827867,0.4003550190418713,0.24164116747087205,0.42650156612949636,0.30605194177492195,0.3149792324038895,1.1618130562879607
0.0,1.0,1.0,1.0,0.0,0.28723191336956977,5.97403872634645e-05,0.11202030313616941,0.15054349657018615,0.19030610735817774,0.41844555536512645,0.21660238744393445,0.22527045171268412,0.4184051610140675,0.29963995899134016,0.3362571847249832,-0.611564597478741
1.0,1.0,0.0,0.0,0.0,0.23873918564965474,8.737178926204916e-05,0.4331259028318257,0.15090341637091378,0.18239109108964346,0.14858825229080902,0.40243765555837074,0.3946367961338486,0.14647969185122034,0.33953247885442944,0.31094807128759,-0.6763834620494076
0.0,0.0,0.0,0.0,0.0,0.024162271175923053,0.0002279459544898401,0.4424372511376564,0.19357164151486494,0.20645384680094217,0.4271287654875126,0.2271806414462832,0.3871074378217336,0.1710307380102602,0.3564485835649151,0.34251669502002347,-0.3373309396797665
0.0,0.0,0.0,0.0,0.0,0.5482770627037451,5.453118238308444e-05,0.42610021506381784,0.18866784721093594,0.19032172495974428,0.4177061735260252,0.3995413492550482,0.38972392206760564,0.4184797631365939,0.33482233433659037,0.3350940983855035,-0.6664113290385358
1.0,1.0,0.0,0.0,1.0,0.026578498293515357,0.0014366755834332625,0.035964840998970696,0.4771813813544099,0.44603902044263044,0.18684204201317117,0.276973630749228,0.3366146294189525,0.17331976896823315,0.3984393602666878,0.3941933150319038,1.7750992364565765
1.0,1.0,1.0,0.0,0.0,0.19165289035836178,5.919487370493398e-05,0.02756042777750524,0.15004953688474032,0.18974072652831594,0.14660514015042056,0.21751691161764422,0.22602352787473307,0.14961409192494932,0.29887570848610123,0.3013262609899184,0.6332900067117551
0.0,0.0,0.0,0.0,0.0,0.38531569965870305,7.94811551839574e-05,0.11301230165233316,0.18371464105975588,0.060229456283470685,0.060229456283470685,0.060229456283470685,0.060229456283470685,0.060229456283470685,0.060229456283470685,0.060229456283470685,-1.485788258098502
0.0,1.0,1.0,1.0,0.0,0.39823401293335725,8.76310527316695e-05,0.4326950533969449,0.17893876359796856,0.18316722339215258,0.42118215642443235,0.21684247352359573,0.39450541204808365,0.14720543764073918,0.339760936921125,0.33121704105969835,-0.9738854302070831
0.0,0.0,0.0,1.0,0.0,0.3783223122866894,7.470066974006565e-05,0.43147276960140846,0.147764161861049,0.06094969651535179,0.06094969651535179,0.06094969651535179,0.06094969651535179,0.06094969651535179,0.06094969651535179,0.06094969651535179,-1.499084435446331
0.0,1.0,1.0,1.0,0.0,0.3388705204778157,0.9970153861094925,0.43529145509031886,0.45888399355049186,0.19033225904768802,0.421875095970567,0.4026734335981571,0.234694302826763,0.4241086041435157,0.34206760917389695,0.3327707164620193,-0.5351115777287238
0.0,1.0,1.0,0.0,0.0,0.2946094352086315,5.3759098490120056e-05,0.4267132626271103,0.16808787067226483,0.41729031533994443,0.4185868014874433,0.39988705136293856,0.22582363928759036,0.4182234259486138,0.3000252630502823,0.33568270902997194,0.7230392038096014
1.0,0.0,0.0,0.0,1.0,0.30149511324852624,0.9977339042683183,0.4303218927883779,0.1512652233985122,0.42342935362968237,0.420202458599513,0.40212851486567597,0.39678182754845776,0.4228805713661994,0.33955983870146134,0.30956079812521375,0.6981088712824219
1.0,1.0,0.0,0.0,1.0,0.20950581597826845,8.17548394140737e-05,0.1122344294757106,0.18365327759162628,0.42518777463189694,0.4212929509236416,0.21912796404113408,0.39651076942120994,0.4269749004550626,0.33896078469288116,0.3346514165113061,0.4920181223910713
1.0,1.0,0.0,0.0,0.0,0.14477789035836178,0.9981781265085239,0.11215977531068937,0.4540648138343366,0.06941515830849422,0.06941515830849422,0.06941515830849422,0.06941515830849422,0.06941515830849422,0.06941515830849422,0.06941515830849422,-1.4758161250876303
1.0,1.0,1.0,0.0,0.0,0.24490836919424247,6.517532686001804e-05,0.42870554151064494,0.15080348168297433,0.19180509634527873,0.41998762567194764,0.40084559352555676,0.3935647382343293,0.42084214206827436,0.33719810561030794,0.334834843670315,-0.6730594177124505
1.0,0.0,0.0,1.0,0.0,0.6151896975950472,5.521083982865675e-05,0.113482777765385,0.18893292167532472,0.07136354803055883,0.07136354803055883,0.07136354803055883,0.07136354803055883,0.07136354803055883,0.07136354803055883,0.07136354803055883,-1.4758161250876303
1.0,1.0,1.0,1.0,1.0,0.24277291019306196,7.257918703854548e-05,0.43310178349139655,0.17982295805190077,0.42335571069837596,0.42113785884963423,0.40348603227964314,0.3973876013589682,0.42393265193798024,0.3396140503404463,0.33482719561025737,0.36404241541821675
0.0,0.0,1.0,0.0,0.0,0.3697930340421808,0.9982308071877956,0.4242404598140733,0.16900270742699222,0.07032956253285261,0.07032956253285261,0.07032956253285261,0.07032956253285261,0.07032956253285261,0.07032956253285261,0.07032956253285261,-1.4841262359300234
0.0,0.0,1.0,1.0,0.0,0.19120486797197772,0.00012808914840248365,0.026940685815538573,0.4600919453193303,0.06621548901000869,0.06621548901000869,0.06621548901000869,0.06621548901000869,0.06621548901000869,0.06621548901000869,0.06621548901000869,-1.5107185906256815
1.0,0.0,0.0,0.0,1.0,0.2059804529941049,0.9816446245733788,0.43661428353114967,0.44089751199485583,0.411663517796197,0.4137605967191456,0.3798799473085444,0.3565696654328703,0.39893562096476165,0.30254116405700443,0.3303846786463259,0.6582203392389346
1.0,0.0,0.0,0.0,0.0,0.6635829614071935,0.9968077607953701,0.43227846172598733,0.45636239346945295,0.4236513335308777,0.4169050633864031,0.3971518749892809,0.38842536930740856,0.4215857379253284,0.34088858671937466,0.33164018687089925,0.17789593254861
0.0,0.0,1.0,0.0,0.0,0.23438016073984366,8.570944306196503e-05,0.43235981916467764,0.44841545034250724,0.4262750853242321,0.42037525548373217,0.40262165139166767,0.2275464839911063,0.14490818728531765,0.3011460595718275,0.3304377889803885,0.8377187334346272
0.0,1.0,0.0,0.0,0.0,0.6689981138853961,0.0001023825049827248,0.43595537524996647,0.17904408743084302,0.06444030037775053,0.06444030037775053,0.06444030037775053,0.06444030037775053,0.06444030037775053,0.06444030037775053,0.06444030037775053,-1.4658439920767583
1.0,0.0,1.0,0.0,1.0,0.544297497155859,0.0012136300590646282,0.41476517953853387,0.46366050542623766,0.4333257326115099,0.43900581468840855,0.26265784982935153,0.3302014451791809,0.4196286642666791,0.2938815415244596,0.375143499844865,0.8078023344020117
1.0,0.0,0.0,0.0,0.0,0.42657849829351535,0.9568108813491266,0.4143359592031114,0.20727789035836178,0.2246831942864366,0.4407610430426989,0.3927014451791809,0.3302731678086653,0.41510523321956766,0.2901262798634812,0.29180513142925574,-0.6614252625331
1.0,1.0,1.0,0.0,0.0,0.21328924914675768,0.00015416762351227006,0.43722067261503517,0.1902660309907576,0.1938399313145258,0.4177321422415279,0.2288277456792815,0.38363152500749303,0.4285541137992486,0.34691784136862935,0.33254385482036036,-0.48691293484284354
0.0,0.0,1.0,1.0,1.0,0.35259981907150784,0.9984575314767545,0.4276966882728063,0.19252597769613702,0.07407849829351536,0.07407849829351536,0.07407849829351536,0.07407849829351536,0.07407849829351536,0.07407849829351536,0.07407849829351536,-1.3528264846202114
1.0,0.0,0.0,0.0,1.0,0.1801014909286869,6.580465039246189e-05,0.42918018057751334,0.176201655532056,0.19246756961793754,0.14629338308953949,0.21702679946329032,0.39407432202684384,0.42066560449057694,0.3381423706819125,0.3350050092814376,-0.2076932105384332
0.0,0.0,1.0,0.0,1.0,0.3132892491467577,0.00012870943483542547,0.11710964163822526,0.1869369670578921,0.19258397607373715,0.42436462961770455,0.2262804798585502,0.24076647994135164,0.42467128488399086,0.3438743683594833,0.3134037232944263,0.22941861977144754
1.0,1.0,0.0,0.0,0.0,0.26107437428896474,0.00013471109119876006,0.43640826660986104,0.46377372714946935,0.4211415032808362,0.42488301615204643,0.2226310032352876,0.38553282589351084,0.4257637481074701,0.30025074054993883,0.312747933752738,0.9873007285977041
1.0,1.0,0.0,0.0,1.0,0.08020144517918089,7.07251152036066e-05,0.02474716678899031,0.15164622391925217,0.42338159441969714,0.4208897567080324,0.4033151798325645,0.22639467476410358,0.14927185022359646,0.3396418463331391,0.3347915390268201,0.7180531373041658
1.0,1.0,0.0,0.0,0.0,0.7508307885755344,0.985315699658703,0.4442486521244497,0.44567493047655166,0.41496766660679,0.4195805780716723,0.3873416440099497,0.2624584909141223,0.4082277314288122,0.3123288827213742,0.33437562738405946,0.6997708934509005
1.0,0.0,0.0,0.0,1.0,0.055034129692832764,0.00013315880908574827,0.11346880990228624,0.4649447642906118,0.4212678420914455,0.42493906293989525,0.22440318568082726,0.23989966451856778,0.4260131936075187,0.3010824373100605,0.31251445511257797,1.3961581820434479
1.0,1.0,1.0,0.0,1.0,0.0888705204778157,7.724062276522917e-05,0.11003603724364064,0.4491762572052182,0.4248260459965788,0.14529976438514222,0.4043332282419038,0.3963283552548417,0.4253978214521873,0.30369910376411496,0.3086254916169288,1.1950534996575333
0.0,1.0,0.0,0.0,1.0,0.1397266342872145,7.580860893757945e-05,0.10983789238196956,0.1475443652935418,0.4234768794413551,0.42147425777247066,0.2153964842702147,0.39573138317388207,0.4235823915743772,0.33730569000676175,0.30742465974637706,0.8526769329509349
